ID,filter,rell_number,date,hour,minute,seconds,FTS.GZ,JPG
nso_8100_01191,-,FLP#8100,30Nov1998,17,36,0,nso_8100_01191.fts.gz,nso_8100_01191.jpg
nso_8100_01588,-,FLP#8100,3Dec1998,21,44,45,nso_8100_01588.fts.gz,nso_8100_01588.jpg
nso_8100_01985,-,FLP#8100,5Dec1998,17,32,45,nso_8100_01985.fts.gz,nso_8100_01985.jpg
nso_8100_02382,,,,,,,nso_8100_02382.fts.gz,nso_8100_02382.jpg
nso_8100_02779,-,FLP#8100,9Dec1998,16,28,45,nso_8100_02779.fts.gz,nso_8100_02779.jpg
nso_8100_03176,-,FLP#8100,11Dec1998,19,08,20,nso_8100_03176.fts.gz,nso_8100_03176.jpg
nso_8100_03573,,,,,,,nso_8100_03573.fts.gz,nso_8100_03573.jpg
nso_8100_03970,,,,,,,nso_8100_03970.fts.gz,nso_8100_03970.jpg
nso_8100_04367,-,FLP#8100,9Nov1998,19,42,0,nso_8100_04367.fts.gz,nso_8100_04367.jpg
nso_8100_04764,-,FLP#8100,10Nov1998,20,36,0,nso_8100_04764.fts.gz,nso_8100_04764.jpg
nso_8100_05161,-,FLP#8100,11Nov1998,22,36,5,nso_8100_05161.fts.gz,nso_8100_05161.jpg
nso_8100_05558,-,FLP#8100,14Nov1998,16,30,-,nso_8100_05558.fts.gz,nso_8100_05558.jpg
nso_8100_05955,-,FLP#8100,15Nov1998,17,38,0,nso_8100_05955.fts.gz,nso_8100_05955.jpg
nso_8100_06352,-,FLP#8100,16Nov1998,20,16,0,nso_8100_06352.fts.gz,nso_8100_06352.jpg
nso_8100_06749,-,FLP#8100,18Nov1998,14,02,0,nso_8100_06749.fts.gz,nso_8100_06749.jpg
nso_8100_07146,-,FLP#8100,19Nov1998,17,08,0,nso_8100_07146.fts.gz,nso_8100_07146.jpg
nso_8100_07543,-,FLP#8100,21Nov1998,20,24,5,nso_8100_07543.fts.gz,nso_8100_07543.jpg
nso_8100_07940,,,,,,,nso_8100_07940.fts.gz,nso_8100_07940.jpg
nso_8101_00396,-,FLP#8101,13Dec1998,17,20,20,nso_8101_00396.fts.gz,nso_8101_00396.jpg
nso_8101_00792,-,FLP#8101,14Dec1998,17,10,35,nso_8101_00792.fts.gz,nso_8101_00792.jpg
nso_8101_01188,-,FLP#8101,14Dec1998,22,25,55,nso_8101_01188.fts.gz,nso_8101_01188.jpg
nso_8101_01584,-,FLP#8101,15Dec1998,18,08,25,nso_8101_01584.fts.gz,nso_8101_01584.jpg
nso_8101_01980,-,FLP#8101,15Dec1998,21,25,0,nso_8101_01980.fts.gz,nso_8101_01980.jpg
nso_8101_02376,-,FLP#8101,17Dec1998,15,25,20,nso_8101_02376.fts.gz,nso_8101_02376.jpg
nso_8101_02772,-,FLP#8101,18Dec1998,20,40,20,nso_8101_02772.fts.gz,nso_8101_02772.jpg
nso_8101_03168,-,FLP#8101,10Jan1999,18,39,-,nso_8101_03168.fts.gz,nso_8101_03168.jpg
nso_8101_03564,-,FLP#8101,1Feb1999,0,11,40,nso_8101_03564.fts.gz,nso_8101_03564.jpg
nso_8101_03960,,,,,,,nso_8101_03960.fts.gz,nso_8101_03960.jpg
nso_8101_04356,,,,,,,nso_8101_04356.fts.gz,nso_8101_04356.jpg
nso_8101_04752,,,,,,,nso_8101_04752.fts.gz,nso_8101_04752.jpg
nso_8101_05148,,,,,,,nso_8101_05148.fts.gz,nso_8101_05148.jpg
nso_8101_05544,,,,,,,nso_8101_05544.fts.gz,nso_8101_05544.jpg
nso_8101_05940,,,,,,,nso_8101_05940.fts.gz,nso_8101_05940.jpg
nso_8101_06336,,,,,,,nso_8101_06336.fts.gz,nso_8101_06336.jpg
nso_8101_06732,-,FLP#8101,14Feb1999,21,40,5,nso_8101_06732.fts.gz,nso_8101_06732.jpg
nso_8101_07128,-,FLP#8101,17Feb1999,14,02,40,nso_8101_07128.fts.gz,nso_8101_07128.jpg
nso_8101_07524,-,FLP#8101,18Feb1999,16,58,40,nso_8101_07524.fts.gz,nso_8101_07524.jpg
nso_8101_07920,,,,,,,nso_8101_07920.fts.gz,nso_8101_07920.jpg
nso_8102_00396,-,FLP#8102,21Feb1999,16,07,0,nso_8102_00396.fts.gz,nso_8102_00396.jpg
nso_8102_00792,-,FLP#8102,23Feb1999,14,35,0,nso_8102_00792.fts.gz,nso_8102_00792.jpg
nso_8102_01188,-,FLP#8102,24Feb1999,18,05,0,nso_8102_01188.fts.gz,nso_8102_01188.jpg
nso_8102_01584,-,FLP#8102,26Feb1999,19,19,0,nso_8102_01584.fts.gz,nso_8102_01584.jpg
nso_8102_01980,-,FLP#8102,28Feb1999,13,55,0,nso_8102_01980.fts.gz,nso_8102_01980.jpg
nso_8102_02376,-,FLP#8102,1Mar1999,16,11,0,nso_8102_02376.fts.gz,nso_8102_02376.jpg
nso_8102_02772,-,FLP#8102,2Mar1999,18,29,0,nso_8102_02772.fts.gz,nso_8102_02772.jpg
nso_8102_03168,-,FLP#8102,3Mar1999,21,17,0,nso_8102_03168.fts.gz,nso_8102_03168.jpg
nso_8102_03564,-,FLP#8102,5Mar1999,23,21,0,nso_8102_03564.fts.gz,nso_8102_03564.jpg
nso_8102_03960,-,FLP#8102,10Mar1999,15,17,0,nso_8102_03960.fts.gz,nso_8102_03960.jpg
nso_8102_04356,-,FLP#8102,11Mar1999,23,27,0,nso_8102_04356.fts.gz,nso_8102_04356.jpg
nso_8102_04752,-,FLP#8102,14Mar1999,14,11,0,nso_8102_04752.fts.gz,nso_8102_04752.jpg
nso_8102_05148,-,FLP#8102,15Mar1999,17,57,0,nso_8102_05148.fts.gz,nso_8102_05148.jpg
nso_8102_05544,-,FLP#8102,16Mar1999,21,45,0,nso_8102_05544.fts.gz,nso_8102_05544.jpg
nso_8102_05940,-,FLP#8102,20Mar1999,18,31,0,nso_8102_05940.fts.gz,nso_8102_05940.jpg
nso_8102_06336,-,-,-,0,51,0,nso_8102_06336.fts.gz,nso_8102_06336.jpg
nso_8102_06732,-,FLP#8102,24Mar1999,15,59,0,nso_8102_06732.fts.gz,nso_8102_06732.jpg
nso_8102_07128,-,FLP#8102,25Mar1999,19,29,0,nso_8102_07128.fts.gz,nso_8102_07128.jpg
nso_8102_07524,-,FLP#8102,28Mar1999,22,13,0,nso_8102_07524.fts.gz,nso_8102_07524.jpg
nso_8102_07920,-,FLP#8102,30Mar1999,17,59,30,nso_8102_07920.fts.gz,nso_8102_07920.jpg
nso_8104_00401,-,FLP#8104,2May1999,14,41,0,nso_8104_00401.fts.gz,nso_8104_00401.jpg
nso_8104_00802,-,FLP#8104,3May1999,20,53,0,nso_8104_00802.fts.gz,nso_8104_00802.jpg
nso_8104_01203,-,FLP#8104,6May1999,13,35,0,nso_8104_01203.fts.gz,nso_8104_01203.jpg
nso_8104_01604,-,FLP#8104,7May1999,15,59,0,nso_8104_01604.fts.gz,nso_8104_01604.jpg
nso_8104_02005,-,FLP#8104,8May1999,17,51,0,nso_8104_02005.fts.gz,nso_8104_02005.jpg
nso_8104_02406,-,FLP#8104,9May1999,18,45,0,nso_8104_02406.fts.gz,nso_8104_02406.jpg
nso_8104_02807,-,FLP#8104,1,20,27,0,nso_8104_02807.fts.gz,nso_8104_02807.jpg
nso_8104_03208,-,FLP#8104,12May1999,17,49,0,nso_8104_03208.fts.gz,nso_8104_03208.jpg
nso_8104_03609,-,FLP#8104,13May1999,19,49,0,nso_8104_03609.fts.gz,nso_8104_03609.jpg
nso_8104_04010,-,FLP#8104,14May1999,23,47,0,nso_8104_04010.fts.gz,nso_8104_04010.jpg
nso_8104_04411,-,FLP#8104,16May1999,14,33,0,nso_8104_04411.fts.gz,nso_8104_04411.jpg
nso_8104_04812,-,FLP#8104,17May1999,16,09,0,nso_8104_04812.fts.gz,nso_8104_04812.jpg
nso_8104_05213,-,FLP#8104,18May1999,18,01,0,nso_8104_05213.fts.gz,nso_8104_05213.jpg
nso_8104_05614,-,FLP#8104,19May1999,19,37,0,nso_8104_05614.fts.gz,nso_8104_05614.jpg
nso_8104_06015,-,FLP#8104,-,20,41,0,nso_8104_06015.fts.gz,nso_8104_06015.jpg
nso_8104_06416,-,FLP#8104,24May1999,22,47,0,nso_8104_06416.fts.gz,nso_8104_06416.jpg
nso_8104_06817,,,,,,,nso_8104_06817.fts.gz,nso_8104_06817.jpg
nso_8104_07218,-,FLP#8104,25May1999,19,57,0,nso_8104_07218.fts.gz,nso_8104_07218.jpg
nso_8104_07619,-,FLP#8104,27May1999,13,59,0,nso_8104_07619.fts.gz,nso_8104_07619.jpg
nso_8104_08020,,,,,,,nso_8104_08020.fts.gz,nso_8104_08020.jpg
nso_8105_00399,-,FLP#8105,30May1999,12,27,0,nso_8105_00399.fts.gz,nso_8105_00399.jpg
nso_8105_00798,-,FLP#8105,31May1999,16,55,0,nso_8105_00798.fts.gz,nso_8105_00798.jpg
nso_8105_01197,-,FLP#8105,21999,18,11,0,nso_8105_01197.fts.gz,nso_8105_01197.jpg
nso_8105_01596,-,FLP#8105,4Jun1999,14,41,0,nso_8105_01596.fts.gz,nso_8105_01596.jpg
nso_8105_01995,-,FLP#8105,5Jun1999,22,33,0,nso_8105_01995.fts.gz,nso_8105_01995.jpg
nso_8105_02394,-,FLP#8105,7Jun1999,12,45,0,nso_8105_02394.fts.gz,nso_8105_02394.jpg
nso_8105_02793,-,FLP#8105,7Jun1999,14,47,0,nso_8105_02793.fts.gz,nso_8105_02793.jpg
nso_8105_03192,-,FLP#8105,7Jun1999,16,39,0,nso_8105_03192.fts.gz,nso_8105_03192.jpg
nso_8105_03591,-,FLP#8105,7Jun1999,18,37,0,nso_8105_03591.fts.gz,nso_8105_03591.jpg
nso_8105_03990,-,FLP#8105,7Jun1999,20,33,0,nso_8105_03990.fts.gz,nso_8105_03990.jpg
nso_8105_04389,-,FLP#8105,7Jun1999,22,21,0,nso_8105_04389.fts.gz,nso_8105_04389.jpg
nso_8105_04788,-,FLP#8105,Jun1999,19,45,0,nso_8105_04788.fts.gz,nso_8105_04788.jpg
nso_8105_05187,-,FLP#8105,22Jun1999,21,21,0,nso_8105_05187.fts.gz,nso_8105_05187.jpg
nso_8105_05586,-,FLP#8105,25Jun1999,17,59,0,nso_8105_05586.fts.gz,nso_8105_05586.jpg
nso_8105_05985,-,FLP#8105,26Jun1999,21,17,0,nso_8105_05985.fts.gz,nso_8105_05985.jpg
nso_8105_06384,-,FLP#8105,27Jun1999,23,15,0,nso_8105_06384.fts.gz,nso_8105_06384.jpg
nso_8105_06783,-,FLP#8105,29Jun1999,21,15,0,nso_8105_06783.fts.gz,nso_8105_06783.jpg
nso_8105_07182,-,FLP#8105,1Jul1999,23,57,0,nso_8105_07182.fts.gz,nso_8105_07182.jpg
nso_8105_07581,-,FLP#8105,2Jun1999,20,59,0,nso_8105_07581.fts.gz,nso_8105_07581.jpg
nso_8105_07980,,,,,,,nso_8105_07980.fts.gz,nso_8105_07980.jpg
nso_8111_00119,-,FLP#8111,2Sep1999,18,27,0,nso_8111_00119.fts.gz,nso_8111_00119.jpg
nso_8111_00238,-,FLP#8111,2Sep1999,22,25,0,nso_8111_00238.fts.gz,nso_8111_00238.jpg
nso_8111_00357,-,FLP#8111,3Sep1999,20,27,0,nso_8111_00357.fts.gz,nso_8111_00357.jpg
nso_8111_00476,-,FLP#8111,24Sep1999,15,27,0,nso_8111_00476.fts.gz,nso_8111_00476.jpg
nso_8111_00595,-,FLP#8111,25Sep1999,23,00,5,nso_8111_00595.fts.gz,nso_8111_00595.jpg
nso_8111_00714,-,FLP#8111,-,17,13,0,nso_8111_00714.fts.gz,nso_8111_00714.jpg
nso_8111_00833,-,FLP#8111,-,21,11,0,nso_8111_00833.fts.gz,nso_8111_00833.jpg
nso_8111_00952,-,FLP#8111,-,14,09,0,nso_8111_00952.fts.gz,nso_8111_00952.jpg
nso_8111_01071,-,FLP#8111,-,18,07,0,nso_8111_01071.fts.gz,nso_8111_01071.jpg
nso_8111_01190,-,FLP#8111,-,22,05,0,nso_8111_01190.fts.gz,nso_8111_01190.jpg
nso_8111_01309,-,FLP#8111,-,15,45,0,nso_8111_01309.fts.gz,nso_8111_01309.jpg
nso_8111_01428,-,FLP#8111,-,19,43,0,nso_8111_01428.fts.gz,nso_8111_01428.jpg
nso_8111_01547,-,FLP#8111,27Sep1999,23,38,45,nso_8111_01547.fts.gz,nso_8111_01547.jpg
nso_8111_01666,-,FLP#8111,-,17,03,0,nso_8111_01666.fts.gz,nso_8111_01666.jpg
nso_8111_01785,-,FLP#8111,-,21,01,0,nso_8111_01785.fts.gz,nso_8111_01785.jpg
nso_8111_01904,-,FLP#8111,-,14,41,0,nso_8111_01904.fts.gz,nso_8111_01904.jpg
nso_8111_02023,-,FLP#8111,-,18,39,0,nso_8111_02023.fts.gz,nso_8111_02023.jpg
nso_8111_02142,-,FLP#8111,-,22,37,0,nso_8111_02142.fts.gz,nso_8111_02142.jpg
nso_8111_02261,-,FLP#8111,-,16,27,0,nso_8111_02261.fts.gz,nso_8111_02261.jpg
